Alloy formula;Alloy class;Cu;Al;Ag;B;Be;Ca;Co;Ce;Cr;Fe;Hf;La;Mg;Mn;Mo;Nb;Nd;Ni;P;Pb;Pr;Si;Sn;Ti;V;Zn;Zr;Tss (K);tss (h);CR reduction (%);Aging;Tag (K);tag (h);Secondary thermo-mechanical process;Hardness (HV);Yield strength (MPa);Ultimate tensile strength (MPa);Electrical conductivity (%IACS);DOI
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;673;1.5;Y;239;;;47;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;673;2;Y;234;;;49;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;673;3;Y;224;;;53;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;673;4;Y;211;;;55;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;673;5;Y;199;;;57;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;673;6;Y;198;;;59;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;673;8;Y;187;;;61;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;723;0.083;Y;244;;;36;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;723;0.25;Y;235;;;41;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;723;0.5;Y;229;;;46;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;723;0.75;Y;216;;;49;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;723;1;Y;215;;;50;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;723;1.5;Y;203;;;54;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;723;2;Y;195;;;56;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;723;3;Y;180;;;58;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;723;4;Y;167;;;59;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;723;5;Y;157;;;59;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;723;6;Y;151;;;60;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;723;8;Y;148;;;61;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;773;0.083;Y;216;;;43;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;773;0.25;Y;180;;;49;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;773;0.5;Y;162;;;52;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;773;0.75;Y;158;;;53;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;773;1;Y;154;;;54;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;773;1.5;Y;148;;;55;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;773;2;Y;149;;;55;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;773;3;Y;146;;;55;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;773;4;Y;144;;;56;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;773;5;Y;143;;;56;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;773;6;Y;141;;;56;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;773;8;Y;141;;;56;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;823;0.083;Y;191;;;42;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;823;0.25;Y;158;;;46;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;823;0.5;Y;145;;;48;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;823;0.75;Y;141;;;48;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;823;1;Y;140;;;48;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;823;1.5;Y;137;;;48;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;823;2;Y;136;;;49;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;823;3;Y;135;;;49;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;823;4;Y;133;;;49;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;823;5;Y;131;;;49;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;823;6;Y;130;;;50;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;823;8;Y;130;;;50;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;N;;;Y;259;;;37;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;673;0.083;Y;254;;;41;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;673;0.25;Y;251;;;44;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;673;0.5;Y;245;;;47;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;673;0.75;Y;234;;;50;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;673;1;Y;228;;;51;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;673;1.5;Y;210;;;54;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;673;2;Y;200;;;57;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;673;3;Y;189;;;60;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;673;4;Y;183;;;61;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;673;5;Y;175;;;62;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;673;6;Y;168;;;62;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;673;8;Y;166;;;64;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;723;0.083;Y;240;;;43;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;723;0.25;Y;218;;;48;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;723;0.5;Y;196;;;52;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;723;0.75;Y;188;;;55;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;723;1;Y;182;;;56;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;723;1.5;Y;173;;;58;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;723;2;Y;169;;;59;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;723;3;Y;160;;;60;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;723;4;Y;156;;;61;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;723;5;Y;153;;;60;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;723;6;Y;150;;;61;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;723;8;Y;148;;;62;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;773;0.083;Y;205;;;46;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;773;0.25;Y;180;;;52;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;773;0.5;Y;161;;;53;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;773;0.75;Y;155;;;54;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;773;1;Y;150;;;54;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;773;1.5;Y;147;;;56;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;773;2;Y;145;;;56;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;773;3;Y;144;;;56;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;773;4;Y;141;;;56;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;773;5;Y;140;;;57;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;773;6;Y;141;;;56;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;773;8;Y;140;;;57;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;823;0.083;Y;169;;;44;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;823;0.25;Y;151;;;47;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;823;0.5;Y;144;;;48;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;823;0.75;Y;143;;;48;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;823;1;Y;140;;;49;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;823;1.5;Y;139;;;49;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;823;2;Y;137;;;49;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;823;3;Y;136;;;50;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;823;4;Y;132;;;50;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;823;5;Y;132;;;50;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;823;6;Y;131;;;51;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;823;8;Y;127;;;51;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;N;;;Y;232;;;44;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;673;0.083;Y;226;;;47;https://doi.org/10.1016/j.jallcom.2016.11.137
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;50;Y;673;0.25;Y;225;;;48;https://doi.org/10.1016/j.jallcom.2016.11.137
